date,channel_group,device_category,sessions,new_users,engaged_sessions,conversions,revenue_usd,bounce_rate,avg_session_duration_sec
2026-02-19,Paid  Search,desktop,266.0,200.0,133.0,8,733.26,0.484,77.0
2026-04-13,direct,desktop,129.0,84.0,63.0,3,288.67,0.334,251.0
2026-04-15,Paid Search,tablet,214.0,162.0,90.0,2,159.86,0.42,138.0
2026-02-16,Paid-Search,desktop,227.0,159.0,131.0,5,458.19,0.602,83.0
,,,,,,,,,
2026-04-11,Email,mobile,133.0,78.0,80.0,5,496.28,0.372,134.0
2026-03-22,direct,MOBILE,162.0,119.0,81.0,2,198.63,0.563,61.0
2026-03-24,Direct,mobile,133.0,91.0,62.0,3,343.88,0.303,95.0
2026-01-31,Paid Soical,TABLET,261.0,175.0,156.0,6,464.99,0.525,59.0
2026-04-26,Direct,desktop,170.0,108.0,84.0,6,546.51,0.513,119.0
2026-01-07, Organic Search ,Mobile,392.0,226.0,173.0,6,492.42,0.475,140.0
2026-01-27,ORGANIC SEARCH, mobile ,422.0,312.0,209.0,10,871.42,0.391,78.0
01/01/2026,Paid Social,mobile,165.0,128.0,78.0,3,181.73,0.292,155.0
2026-03-26,DIRECT,mobile,126.0,69.0,73.0,5,493.56,0.533,97.0
2026-03-24,Referal,desktop,50.0,37.0,33.0,,159.32,0.602,90.0
2026-02-21,Paid Social,mobile,263.0,201.0,150.0,6,454.88,0.379,230.0
2026-02-18,Paid Search,desktop,294.0,187.0,196.0,14,1024.47,0.3,237.0
04/04/2026,PAID SOCIAL,mobile,190.0,113.0,96.0,7,456.8,0.424,149.0
2026-03-11,Orgnic Search,mobile,346.0,197.0,177.0,7,701.72,0.308,244.0
2026-03-12,Paid Search,desktop,231.0,151.0,149.0,7,546.17,0.353,107.0
2026-01-24,email,mobile,166.0,105.0,91.0,4,342.75,0.43,108.0
2026-02-07,Paid  Search,Mobile,360.0,272.0,186.0,13,1083.22,0.558,179.0
2026-01-31,Email,mobile,150.0,91.0,79.0,6,533.97,0.37,123.0
04/25/2026,Paid  Search,Desktop,299.0,231.0,173.0,11,811.65,0.57,184.0
2026-04-23,Organic  Search,Mobile,405.0,276.0,239.0,10,972.45,0.356,159.0
2026-03-27,Paid-Search,desktop,235.0,142.0,137.0,7,$614.87,0.534,229.0
2026-04-12,referral,DESKTOP,60.0,37.0,30.0,0,0.0,0.285,76.0
2026-01-20,Email,desktop,126.0,85.0,78.0,4,454.92,0.525,136.0
2026-01-01,Paid Search,MOBILE,236.0,146.0,116.0,6,492.76,0.468,259.0
2026-01-19,Referral,desktop,71.0,45.0,38.0,1,$93.63,0.385,237.0
2026-04-27,paid search,Mobile,265.0,170.0,155.0,13,972.84,0.333,238.0
2026-01-28,Email,mobile,122.0,75.0,64.0,2,$179.89,0.443,190.0
2026-01-31,DIRECT,Desktop,191.0,106.0,102.0,1,$119.20,0.38,160.0
2026-04-23,referral,mobile,57.0,35.0,31.0,2,150.4,0.384,149.0
2026-03-04,Organic Search,desktop,434.0,271.0,255.0,14,1455.72,0.429,193.0
2026-02-15,Direct,desktop,149.0,99.0,70.0,4,$452.92,0.507,200.0
2026-01-01,Orgnic Search,MOBILE,400.0,302.0,248.0,6,$624.10,0.282,221.0
2026-04-05,Paid Social,desktop,162.0,104.0,82.0,3,$211.65,0.334,214.0
2026-04-01,Organic Search,mobile,327.0,199.0,166.0,N/A,385.87,0.351,101.0
2026-03-25,Paid Social,mobile,171.0,96.0,96.0,1,83.4,0.335,101.0
2026-03-05,Referral,mobile,61.0,35.0,36.0,0,0.0,0.444,237.0
2026-03-09,Email,desktop,113.0,77.0,56.0,8,$799.33,0.29,251.0
2026-04-04,Email, desktop ,92.0,63.0,59.0,4,345.93,0.576,173.0
2026-01-04,Paid Soical,desktop,225.0,165.0,145.0,8,485.14,0.29,49.0
2026-01-30,PAID SOCIAL, mobile ,267.0,147.0,128.0,9,$674.20,0.47,92.0
2026-02-25,Referal,MOBILE,74.0,56.0,39.0,1,$85.44,0.44,136.0
2026-03-05,Paid  Search,mobile,240.0,161.0,147.0,1,94.12,0.579,245.0
2026-04-01,Referral,mobile,38.0,24.0,21.0,1,74.04,0.434,212.0
2026-01-29,Email,mobile,157.0,115.0,66.0,7,689.53,0.429,102.0
28-Mar-2026,email,Desktop,119.0,77.0,58.0,8,716.31,0.428,166.0
26-Mar-2026,Email,mobile,93.0,66.0,51.0,6,597.71,0.591,212.0
2026-01-26,Paid Soical,mobile,208.0,143.0,134.0,6,451.78,0.355,124.0
2026-04-14,Orgnic Search,desktop,367.0,224.0,177.0,8,821.22,0.283,161.0
2026-03-10,referral,mobile,42.0,27.0,27.0,0,0.0,0.59,133.0
2026-04-12, Email ,Mobile,119.0,81.0,77.0,7,766.37,0.52,115.0
2026-04-14,direct,desktop,94.0,71.0,45.0,2,$191.58,0.559,124.0
2026-04-07,Referral,desktop,51.0,30.0,31.0,4,331.51,0.302,113.0
2026-04-17,Referal,desktop,49.0,34.0,21.0,1,83.65,0.455,149.0
2026-02-22,Direct, desktop ,188.0,116.0,108.0,3,297.02,0.304,136.0
2026-02-13,organic search,mobile,428.0,252.0,289.0,16,"$1,640.63",0.461,109.0
2026-04-21,Paid Social, mobile ,180.0,131.0,83.0,,228.5,0.539,166.0
2026-03-21,Organic Search,desktop,339.0,217.0,175.0,11,927.39,0.555,111.0
2026-02-26,Paid  Search,MOBILE,250.0,156.0,159.0,4,315.15,0.541,158.0
2026-03-31,DIRECT,mobile,107.0,73.0,60.0,6,572.37,0.59,81.0
2026-03-26,Organic Search,MOBILE,329.0,244.0,183.0,6,569.99,0.517,126.0
2026-03-08,Paid Soical,desktop,228.0,128.0,114.0,4,297.24,0.42,231.0
2026-03-12,Email,mobile,104.0,68.0,48.0,5,(475.17),0.508,146.0
2026-04-11,Referral,mobile,56.0,40.0,37.0,1,72.38,0.506,58.0
2026-04-21,Organic Search,mobile,350.0,265.0,201.0,10,1073.96,0.503,68.0
2026-03-22,Organic Search,mobile,324.0,213.0,191.0,8,862.19,0.307,113.0
2026-03-12,Paid Social,desktop,199.0,117.0,108.0,6,437.9,0.312,115.0
2026-01-20,Referal,mobile,66.0,41.0,39.0,3,301.36,0.29,258.0
2026-04-19,PAID SOCIAL,desktop,192.0,129.0,111.0,3,236.47,0.501,236.0
04/24/2026,Email,desktop,116.0,76.0,49.0,8,673.01,0.468,112.0
04/30/2026, Organic Search , desktop ,443.0,344.0,227.0,13,1054.8,0.433,45.0
2026-04-20,Referral,Desktop,54.0,34.0,28.0,0,0.0,0.605,177.0
2026-02-12,DIRECT, desktop ,202.0,126.0,97.0,6,646.6,0.519,221.0
2026-04-18,Paid  Search, mobile ,246.0,172.0,147.0,9,759.44,0.34,192.0
2026-02-11,Email,Desktop,125.0,88.0,61.0,6,663.04,0.378,256.0
2026-04-21,Direct,Mobile,121.0,71.0,67.0,4,$369.18,0.393,76.0
