date,channel_group,device_category,sessions,new_users,engaged_sessions,conversions,revenue_usd,bounce_rate,avg_session_duration_sec
2026-05-18,Organic Search,tablet,311,176,139,8,379.72,0.56,148
2026-05-18,Paid Search,mobile,175,105,98,9,341.71,0.441,179
2026-05-18,Paid Social,tablet,188,104,123,4,150.25,0.522,109
2026-05-18,Email,desktop,261,202,146,10,430.27,0.544,130
2026-05-18,Direct,mobile,160,100,97,5,249.46,0.469,206
2026-05-18,Referral,mobile,134,98,59,6,259.14,0.52,186
2026-05-19,Organic Search,mobile,368,283,183,5,195.64,0.303,115
2026-05-19,Paid Search,desktop,168,115,85,6,205.36,0.601,85
2026-05-19,Paid Social,mobile,192,116,113,3,113.67,0.337,204
2026-05-19,Email,tablet,303,176,194,14,784.29,0.539,95
2026-05-19,Direct,desktop,134,89,86,5,192.55,0.359,173
2026-05-19,Referral,mobile,118,84,71,7,276.24,0.397,173
2026-05-20,Organic Search,mobile,326,187,143,4,145.41,0.507,157
2026-05-20,Paid Search,desktop,177,113,108,4,136.21,0.455,64
2026-05-20,Paid Social,desktop,229,146,124,4,143.24,0.293,46
2026-05-20,Email,mobile,227,132,154,15,842.93,0.449,254
2026-05-20,Direct,desktop,146,91,64,1,51.74,0.437,183
2026-05-20,Referral,mobile,118,83,52,4,171.82,0.313,100
2026-05-21,Organic Search,mobile,369,241,234,7,256.78,0.507,147
2026-05-21,Paid Search,desktop,140,77,72,3,105.04,0.337,49
2026-05-21,Paid Social,desktop,192,129,121,4,152.43,0.567,129
2026-05-21,Email,desktop,227,157,103,13,701.88,0.581,224
2026-05-21,Direct,mobile,161,116,77,3,151.81,0.293,254
2026-05-21,Referral,desktop,132,92,88,7,354.46,0.287,73
2026-05-22,Organic Search,mobile,320,201,199,9,325.07,0.466,197
2026-05-22,Paid Search,mobile,155,95,93,9,420.99,0.335,66
2026-05-22,Paid Social,mobile,221,144,144,5,169.84,0.318,148
2026-05-22,Email,desktop,251,148,163,11,587.38,0.591,61
2026-05-22,Direct,desktop,125,95,55,2,97.8,0.47,178
2026-05-22,Referral,mobile,120,92,50,6,325.04,0.599,122
2026-05-23,Organic Search,tablet,347,193,220,9,445.83,0.323,61
2026-05-23,Paid Search,desktop,211,121,120,4,160.38,0.523,68
2026-05-23,Paid Social,mobile,281,169,125,8,261.45,0.538,138
2026-05-23,Email,mobile,350,247,237,16,891.85,0.565,78
2026-05-23,Direct,mobile,156,105,76,3,116.62,0.367,178
2026-05-23,Referral,desktop,148,97,99,9,447.55,0.36,196
2026-05-24,Organic Search,tablet,357,268,167,14,556.17,0.408,48
2026-05-24,Paid Search,tablet,229,161,124,8,275.24,0.563,242
2026-05-24,Paid Social,desktop,243,141,157,5,160.57,0.581,224
2026-05-24,Email,mobile,299,169,181,12,547.44,0.501,148
2026-05-24,Direct,mobile,162,91,95,5,216.55,0.33,79
2026-05-24,Referral,mobile,146,81,91,11,480.86,0.464,190
2026-05-25,Organic Search,mobile,327,225,178,10,452.59,0.498,184
2026-05-25,Paid Search,desktop,192,135,96,12,550.93,0.408,154
2026-05-25,Paid Social,desktop,209,150,111,5,155.56,0.403,138
2026-05-25,Email,mobile,226,172,149,11,608.19,0.458,158
2026-05-25,Direct,desktop,169,102,90,6,235.33,0.303,48
2026-05-25,Referral,desktop,133,74,65,12,633.63,0.489,227
2026-05-26,Organic Search,mobile,334,243,183,7,299.05,0.394,91
2026-05-26,Paid Search,desktop,188,145,111,7,315.69,0.424,157
2026-05-26,Paid Social,mobile,211,138,97,3,93.41,0.553,256
2026-05-26,Email,mobile,290,208,158,26,1261.89,0.363,245
2026-05-26,Direct,desktop,173,97,101,4,185.01,0.595,92
2026-05-26,Referral,desktop,120,91,68,5,211.67,0.529,77
2026-05-27,Organic Search,mobile,323,223,208,6,222.02,0.541,193
2026-05-27,Paid Search,desktop,196,150,130,4,168.1,0.589,101
2026-05-27,Paid Social,tablet,230,148,103,5,209.95,0.543,112
2026-05-27,Email,tablet,275,191,186,14,608.12,0.601,138
2026-05-27,Direct,mobile,171,114,111,5,218.7,0.501,60
2026-05-27,Referral,desktop,132,91,66,4,209.24,0.609,56
2026-05-28,Organic Search,mobile,380,228,214,7,311.18,0.386,204
2026-05-28,Paid Search,desktop,163,117,110,3,121.14,0.477,157
2026-05-28,Paid Social,desktop,236,155,150,2,73.68,0.572,247
2026-05-28,Email,desktop,263,158,139,14,721.34,0.506,106
2026-05-28,Direct,mobile,174,130,84,10,423.02,0.381,128
2026-05-28,Referral,mobile,139,94,88,7,317.21,0.463,86
2026-05-29,Organic Search,mobile,320,223,183,9,364.76,0.617,233
2026-05-29,Paid Search,mobile,152,117,97,6,225.41,0.436,131
2026-05-29,Paid Social,desktop,204,114,112,1,35.3,0.399,128
2026-05-29,Email,desktop,257,176,170,11,594.33,0.553,138
2026-05-29,Direct,tablet,142,86,82,3,147.44,0.443,94
2026-05-29,Referral,tablet,123,69,66,4,183.25,0.572,112
2026-05-30,Organic Search,desktop,375,228,236,8,363.52,0.491,117
2026-05-30,Paid Search,desktop,175,118,102,4,185.32,0.577,85
2026-05-30,Paid Social,mobile,249,147,141,2,62.05,0.352,48
2026-05-30,Email,desktop,298,177,176,12,527.54,0.413,48
2026-05-30,Direct,mobile,185,112,103,4,202.25,0.434,63
2026-05-30,Referral,desktop,149,84,77,4,212.29,0.352,107
2026-05-31,Organic Search,mobile,385,278,194,13,555.49,0.3,194
2026-05-31,Paid Search,mobile,166,113,107,5,204.54,0.457,221
2026-05-31,Paid Social,mobile,245,191,113,5,186.76,0.436,55
2026-05-31,Email,desktop,262,169,112,16,670.97,0.594,167
2026-05-31,Direct,mobile,170,104,106,9,437.68,0.502,90
2026-05-31,Referral,tablet,157,94,90,6,274.68,0.459,84
2026-06-01,Organic Search,tablet,350,233,198,12,465.56,0.456,113
2026-06-01,Paid Search,desktop,192,118,93,6,207.77,0.597,89
2026-06-01,Paid Social,desktop,210,131,110,2,86.37,0.338,74
2026-06-01,Email,mobile,243,174,106,15,797.93,0.583,158
2026-06-01,Direct,mobile,131,86,58,6,242.09,0.457,164
2026-06-01,Referral,desktop,118,80,65,4,161.02,0.604,213
2026-06-02,Organic Search,mobile,344,217,231,6,296.04,0.444,186
2026-06-02,Paid Search,mobile,170,128,101,5,202.54,0.41,136
2026-06-02,Paid Social,mobile,192,128,127,5,185.38,0.35,214
2026-06-02,Email,mobile,219,140,110,8,449.32,0.433,155
2026-06-02,Direct,mobile,176,128,81,3,153.81,0.508,192
2026-06-02,Referral,desktop,119,85,60,6,263.39,0.345,76
2026-06-03,Organic Search,desktop,397,304,193,10,498.64,0.611,117
2026-06-03,Paid Search,mobile,212,131,92,8,355.5,0.305,248
2026-06-03,Paid Social,desktop,207,152,137,4,125.49,0.299,116
2026-06-03,Email,tablet,256,146,160,20,828.29,0.462,163
2026-06-03,Direct,desktop,132,99,78,3,129.36,0.324,138
2026-06-03,Referral,mobile,136,91,62,6,252.05,0.532,136
2026-06-04,Organic Search,desktop,380,242,218,19,681.5,0.547,235
2026-06-04,Paid Search,mobile,184,128,122,3,140.35,0.442,70
2026-06-04,Paid Social,mobile,201,131,123,3,97.77,0.446,236
2026-06-04,Email,mobile,267,159,171,9,420.16,0.474,239
2026-06-04,Direct,mobile,148,105,69,5,238.37,0.542,139
2026-06-04,Referral,desktop,135,102,67,1,50.74,0.297,196
2026-06-05,Organic Search,desktop,354,232,202,8,297.2,0.373,78
2026-06-05,Paid Search,mobile,200,136,88,6,279.75,0.594,128
2026-06-05,Paid Social,desktop,246,179,160,4,163.23,0.389,239
2026-06-05,Email,desktop,268,164,141,10,502.46,0.385,124
2026-06-05,Direct,mobile,144,88,77,3,125.55,0.467,207
2026-06-05,Referral,desktop,111,81,62,3,149.01,0.525,71
2026-06-06,Organic Search,mobile,412,252,209,13,652.29,0.601,85
2026-06-06,Paid Search,tablet,230,150,119,7,311.2,0.329,119
2026-06-06,Paid Social,mobile,256,182,156,5,190.68,0.307,247
2026-06-06,Email,mobile,334,228,215,13,726.51,0.448,207
2026-06-06,Direct,mobile,164,117,72,7,352.49,0.593,120
2026-06-06,Referral,tablet,158,101,85,6,274.74,0.443,133
2026-06-07,Organic Search,mobile,387,241,195,11,482.22,0.436,180
2026-06-07,Paid Search,mobile,213,149,129,10,384.08,0.587,67
2026-06-07,Paid Social,mobile,222,150,128,4,137.64,0.348,78
2026-06-07,Email,mobile,272,195,117,17,709.94,0.529,48
2026-06-07,Direct,tablet,160,95,90,3,116.67,0.298,211
2026-06-07,Referral,desktop,166,101,106,5,247.62,0.554,214
2026-06-08,Organic Search,mobile,359,218,164,12,545.81,0.503,255
2026-06-08,Paid Search,tablet,185,107,82,3,130.34,0.616,90
2026-06-08,Paid Social,mobile,225,134,146,9,351.1,0.489,65
2026-06-08,Email,desktop,274,207,174,13,725.6,0.541,117
2026-06-08,Direct,mobile,142,108,64,5,219.77,0.612,100
2026-06-08,Referral,tablet,136,100,70,5,246.93,0.517,68
2026-06-09,Organic Search,mobile,316,198,133,11,439.02,0.353,242
2026-06-09,Paid Search,desktop,158,95,97,5,228.48,0.576,169
2026-06-09,Paid Social,mobile,215,128,133,4,127.48,0.349,170
2026-06-09,Email,desktop,266,167,115,19,1092.64,0.592,173
2026-06-09,Direct,tablet,123,79,71,4,197.31,0.459,92
2026-06-09,Referral,desktop,143,87,74,12,542.9,0.618,247
2026-06-10,Organic Search,desktop,326,240,198,8,295.25,0.548,222
2026-06-10,Paid Search,mobile,213,131,130,5,228.93,0.41,61
2026-06-10,Paid Social,mobile,204,150,113,8,246.28,0.556,212
2026-06-10,Email,desktop,288,207,164,18,817.9,0.28,179
2026-06-10,Direct,mobile,160,97,71,6,263.45,0.576,242
2026-06-10,Referral,tablet,113,73,72,0,0.0,0.489,238
2026-06-11,Organic Search,mobile,309,218,142,5,201.67,0.444,224
2026-06-11,Paid Search,desktop,160,122,105,6,277.43,0.491,91
2026-06-11,Paid Social,desktop,242,173,154,9,383.65,0.319,81
2026-06-11,Email,desktop,227,129,140,12,657.11,0.467,238
2026-06-11,Direct,desktop,123,81,61,1,38.25,0.466,120
2026-06-11,Referral,tablet,127,89,71,6,261.79,0.335,165
2026-06-12,Organic Search,desktop,354,273,194,11,475.31,0.287,62
2026-06-12,Paid Search,desktop,205,149,133,6,260.54,0.512,232
2026-06-12,Paid Social,desktop,204,121,89,3,118.8,0.35,137
2026-06-12,Email,desktop,231,172,149,14,739.29,0.617,229
2026-06-12,Direct,mobile,170,118,80,3,141.63,0.578,109
2026-06-12,Referral,desktop,116,89,61,6,300.25,0.323,244
2026-06-13,Organic Search,mobile,440,262,200,10,401.22,0.512,125
2026-06-13,Paid Search,mobile,180,117,94,3,116.45,0.421,101
2026-06-13,Paid Social,desktop,240,179,133,4,171.75,0.321,244
2026-06-13,Email,desktop,289,175,164,9,462.22,0.538,87
2026-06-13,Direct,mobile,205,126,104,4,194.76,0.547,57
2026-06-13,Referral,mobile,152,95,102,2,85.66,0.286,219
2026-06-14,Organic Search,desktop,373,237,162,14,523.29,0.468,84
2026-06-14,Paid Search,desktop,192,111,117,2,80.11,0.297,188
2026-06-14,Paid Social,mobile,261,186,111,7,216.08,0.333,175
2026-06-14,Email,mobile,310,218,144,12,519.72,0.3,66
2026-06-14,Direct,mobile,169,124,113,5,196.22,0.402,84
2026-06-14,Referral,mobile,161,119,98,3,125.46,0.485,67
2026-06-15,Organic Search,desktop,328,245,165,15,711.51,0.321,147
2026-06-15,Paid Search,mobile,195,118,125,4,141.13,0.528,126
2026-06-15,Paid Social,mobile,203,156,116,6,236.45,0.48,202
2026-06-15,Email,tablet,232,175,137,11,484.38,0.489,144
2026-06-15,Direct,desktop,153,101,102,8,400.07,0.44,259
2026-06-15,Referral,mobile,123,73,82,6,257.84,0.574,125
2026-06-16,Organic Search,desktop,326,215,151,6,263.0,0.439,114
2026-06-16,Paid Search,desktop,168,105,96,7,316.9,0.399,47
2026-06-16,Paid Social,mobile,205,141,100,7,221.12,0.354,47
2026-06-16,Email,desktop,282,194,147,13,642.67,0.548,89
2026-06-16,Direct,mobile,144,81,76,5,228.75,0.601,188
2026-06-16,Referral,desktop,106,59,62,7,374.17,0.288,175
2026-06-17,Organic Search,desktop,316,187,187,9,365.19,0.553,98
2026-06-17,Paid Search,mobile,176,136,98,8,290.13,0.429,52
2026-06-17,Paid Social,desktop,214,163,102,1,40.44,0.506,136
2026-06-17,Email,mobile,227,142,96,13,574.86,0.517,85
2026-06-17,Direct,desktop,143,102,70,1,51.46,0.52,191
2026-06-17,Referral,mobile,130,76,65,5,264.2,0.357,153
2026-06-18,Organic Search,mobile,341,237,206,5,181.12,0.377,58
2026-06-18,Paid Search,tablet,185,143,109,9,405.57,0.459,57
2026-06-18,Paid Social,desktop,224,123,94,3,121.25,0.558,225
2026-06-18,Email,mobile,270,170,129,18,1009.07,0.59,77
2026-06-18,Direct,desktop,139,99,92,4,176.81,0.333,218
2026-06-18,Referral,tablet,120,81,76,6,268.66,0.513,69
2026-06-19,Organic Search,tablet,316,221,196,10,364.82,0.288,179
2026-06-19,Paid Search,mobile,146,92,87,4,165.55,0.372,222
2026-06-19,Paid Social,desktop,193,132,88,4,154.08,0.526,138
2026-06-19,Email,desktop,260,188,145,14,790.69,0.462,206
2026-06-19,Direct,desktop,153,100,77,4,167.03,0.455,153
2026-06-19,Referral,desktop,125,95,76,7,291.18,0.295,186
2026-06-20,Organic Search,mobile,418,250,217,5,221.5,0.322,114
2026-06-20,Paid Search,desktop,225,135,135,7,248.56,0.558,162
2026-06-20,Paid Social,mobile,202,146,92,2,70.85,0.395,249
2026-06-20,Email,mobile,316,238,139,17,822.99,0.4,248
2026-06-20,Direct,mobile,126,72,76,3,139.99,0.376,201
2026-06-20,Referral,tablet,142,100,74,5,231.99,0.481,69
2026-06-21,Organic Search,mobile,373,239,213,15,659.94,0.359,199
2026-06-21,Paid Search,desktop,183,106,97,4,151.98,0.498,211
2026-06-21,Paid Social,mobile,235,141,141,7,224.67,0.537,148
2026-06-21,Email,tablet,303,222,193,14,709.16,0.412,53
2026-06-21,Direct,mobile,192,113,95,5,253.6,0.436,239
2026-06-21,Referral,tablet,160,109,90,6,320.76,0.425,67
2026-06-22,Organic Search,mobile,339,221,180,9,404.45,0.402,108
2026-06-22,Paid Search,desktop,162,115,106,2,79.23,0.293,223
2026-06-22,Paid Social,desktop,229,146,118,4,140.06,0.364,179
2026-06-22,Email,mobile,242,141,150,11,539.71,0.307,74
2026-06-22,Direct,mobile,146,100,70,1,52.5,0.575,68
2026-06-22,Referral,mobile,146,84,83,5,211.74,0.533,176
2026-06-23,Organic Search,mobile,335,228,155,8,374.93,0.296,83
2026-06-23,Paid Search,mobile,195,119,94,3,113.13,0.319,136
2026-06-23,Paid Social,mobile,207,160,95,3,126.6,0.491,252
2026-06-23,Email,mobile,264,186,171,12,667.15,0.33,205
2026-06-23,Direct,mobile,138,98,87,4,186.62,0.319,105
2026-06-23,Referral,desktop,126,72,62,8,347.01,0.446,119
2026-06-24,Organic Search,mobile,332,183,201,5,186.82,0.538,50
2026-06-24,Paid Search,mobile,161,102,98,4,145.05,0.434,106
2026-06-24,Paid Social,tablet,241,161,126,5,177.29,0.568,203
2026-06-24,Email,desktop,227,125,134,19,1029.74,0.301,252
2026-06-24,Direct,tablet,155,92,87,5,200.25,0.619,89
2026-06-24,Referral,mobile,135,79,82,6,306.51,0.541,73
2026-06-25,Organic Search,desktop,355,217,225,9,349.08,0.606,73
2026-06-25,Paid Search,desktop,180,127,119,0,0.0,0.558,128
2026-06-25,Paid Social,mobile,186,128,108,3,102.6,0.53,223
2026-06-25,Email,desktop,247,192,109,10,458.34,0.48,48
2026-06-25,Direct,mobile,145,86,65,1,50.16,0.411,57
2026-06-25,Referral,mobile,141,87,88,5,229.07,0.352,179
2026-06-26,Organic Search,desktop,393,292,196,7,311.01,0.45,73
2026-06-26,Paid Search,mobile,167,102,73,2,75.51,0.42,71
2026-06-26,Paid Social,desktop,182,123,107,4,155.71,0.58,76
2026-06-26,Email,tablet,222,135,136,6,306.33,0.533,49
2026-06-26,Direct,mobile,154,105,92,5,251.8,0.569,49
2026-06-26,Referral,desktop,140,90,76,4,214.18,0.595,72
2026-06-27,Organic Search,mobile,397,275,256,8,340.45,0.462,197
2026-06-27,Paid Search,desktop,216,142,111,11,405.43,0.516,59
2026-06-27,Paid Social,mobile,258,147,130,6,227.01,0.36,65
2026-06-27,Email,tablet,301,185,158,15,832.75,0.315,74
2026-06-27,Direct,mobile,176,135,106,2,96.21,0.509,258
2026-06-27,Referral,desktop,156,111,94,8,370.38,0.293,158
2026-06-28,Organic Search,desktop,368,227,182,11,450.18,0.322,145
2026-06-28,Paid Search,desktop,228,143,125,11,370.16,0.34,77
2026-06-28,Paid Social,desktop,272,165,171,5,161.22,0.534,163
2026-06-28,Email,mobile,283,186,150,13,740.41,0.332,139
2026-06-28,Direct,mobile,183,122,87,4,157.54,0.519,195
2026-06-28,Referral,desktop,147,94,75,13,630.42,0.557,186
2026-06-29,Organic Search,mobile,366,205,166,13,645.02,0.556,210
2026-06-29,Paid Search,mobile,141,87,74,7,233.84,0.607,193
2026-06-29,Paid Social,mobile,207,136,123,2,79.65,0.428,118
2026-06-29,Email,mobile,276,152,144,11,474.27,0.555,68
2026-06-29,Direct,mobile,134,100,72,8,333.5,0.384,235
2026-06-29,Referral,mobile,109,80,72,1,54.87,0.489,49
2026-06-30,Organic Search,mobile,354,224,224,7,300.14,0.37,123
2026-06-30,Paid Search,mobile,189,120,95,8,364.51,0.411,119
2026-06-30,Paid Social,desktop,198,113,125,4,130.45,0.547,114
2026-06-30,Email,tablet,246,162,103,12,634.34,0.505,95
2026-06-30,Direct,mobile,151,93,87,7,305.85,0.311,259
2026-06-30,Referral,desktop,116,71,68,1,50.13,0.476,46
