date,channel_group,device_category,sessions,new_users,engaged_sessions,conversions,revenue_usd,bounce_rate,avg_session_duration_sec
2026-05-17,Paid Social,desktop,303,191,157,2,108.78,0.548,163
2026-05-17,Email,desktop,128,77,62,3,279.32,0.571,238
2026-05-17,Direct,desktop,165,128,102,3,262.75,0.455,161
2026-05-17,Referral,mobile,75,51,42,2,152.91,0.312,172
2026-05-18,Organic Search,mobile,500,298,324,6,415.1,0.347,105
2026-05-18,Paid Search,mobile,228,135,154,7,592.27,0.563,184
2026-05-18,Paid Social,mobile,246,135,131,3,169.88,0.592,234
2026-05-18,Email,desktop,126,73,54,6,493.57,0.441,150
2026-05-18,Direct,mobile,162,104,93,5,503.19,0.554,69
2026-05-18,Referral,mobile,68,46,29,4,234.94,0.352,83
2026-05-19,Organic Search,desktop,514,303,324,10,768.73,0.457,148
2026-05-19,Paid Search,desktop,249,188,137,10,805.74,0.38,214
2026-05-19,Paid Social,mobile,248,145,105,15,1021.85,0.317,238
2026-05-19,Email,mobile,131,87,77,4,371.73,0.344,140
2026-05-19,Direct,mobile,119,91,76,4,386.25,0.465,57
2026-05-19,Referral,mobile,81,54,52,1,59.13,0.3,120
2026-05-20,Organic Search,desktop,431,255,206,12,921.05,0.339,68
2026-05-20,Paid Search,tablet,246,137,124,9,737.38,0.324,102
2026-05-20,Paid Social,desktop,253,176,170,3,189.62,0.299,69
2026-05-20,Email,mobile,115,81,57,5,492.17,0.382,114
2026-05-20,Direct,mobile,153,116,75,3,260.31,0.581,52
2026-05-20,Referral,mobile,71,54,41,0,0.0,0.283,255
2026-05-21,Organic Search,desktop,421,233,216,11,777.49,0.549,164
2026-05-21,Paid Search,mobile,259,201,150,8,672.19,0.559,219
2026-05-21,Paid Social,mobile,256,158,154,4,292.64,0.615,155
2026-05-21,Email,mobile,112,86,69,3,293.28,0.541,204
2026-05-21,Direct,mobile,151,97,95,5,502.4,0.567,113
2026-05-21,Referral,mobile,81,47,42,3,241.29,0.297,225
2026-05-22,Organic Search,desktop,495,373,282,2,159.73,0.603,168
2026-05-22,Paid Search,desktop,247,187,124,10,675.98,0.302,127
2026-05-22,Paid Social,mobile,234,172,111,1,56.42,0.539,215
2026-05-22,Email,mobile,119,80,63,6,593.37,0.329,141
2026-05-22,Direct,mobile,169,117,93,3,321.42,0.417,145
2026-05-22,Referral,desktop,72,55,47,6,448.95,0.434,227
2026-05-23,Organic Search,desktop,495,328,294,9,604.49,0.424,132
2026-05-23,Paid Search,mobile,245,167,123,6,454.54,0.334,158
2026-05-23,Paid Social,mobile,287,186,158,4,239.26,0.506,138
2026-05-23,Email,desktop,126,76,61,5,479.14,0.541,139
2026-05-23,Direct,desktop,205,115,107,6,486.63,0.37,174
2026-05-23,Referral,desktop,82,53,41,2,136.46,0.531,139
2026-05-24,Organic Search,mobile,551,367,297,18,1580.02,0.478,161
2026-05-24,Paid Search,desktop,305,224,196,14,1156.23,0.424,240
2026-05-24,Paid Social,desktop,307,193,174,8,458.3,0.376,181
2026-05-24,Email,mobile,149,94,100,3,222.37,0.31,249
2026-05-24,Direct,desktop,164,97,106,5,508.31,0.38,153
2026-05-24,Referral,desktop,85,65,51,2,128.85,0.522,152
2026-05-25,Organic Search,mobile,482,335,294,13,996.6,0.372,86
2026-05-25,Paid Search,desktop,220,145,105,10,697.54,0.601,51
2026-05-25,Paid Social,mobile,263,187,127,3,191.04,0.504,254
2026-05-25,Email,mobile,111,75,55,9,697.33,0.549,76
2026-05-25,Direct,mobile,169,130,101,5,482.88,0.395,101
2026-05-25,Referral,mobile,54,33,34,0,0.0,0.316,104
2026-05-26,Organic Search,mobile,461,276,277,13,1068.18,0.444,101
2026-05-26,Paid Search,mobile,278,168,177,11,683.99,0.323,152
2026-05-26,Paid Social,desktop,227,125,106,5,262.82,0.295,101
2026-05-26,Email,desktop,108,62,63,9,893.55,0.373,51
2026-05-26,Direct,mobile,168,94,86,3,299.52,0.504,160
2026-05-26,Referral,desktop,58,33,30,1,60.44,0.606,110
2026-05-27,Organic Search,desktop,494,379,292,9,748.74,0.562,154
2026-05-27,Paid Search,tablet,227,132,119,12,1030.87,0.581,55
2026-05-27,Paid Social,mobile,233,163,121,4,279.61,0.346,84
2026-05-27,Email,desktop,116,82,57,2,152.83,0.492,110
2026-05-27,Direct,desktop,166,99,96,3,297.78,0.455,173
2026-05-27,Referral,mobile,76,49,37,2,146.95,0.581,57
2026-05-28,Organic Search,mobile,473,299,230,14,982.44,0.368,193
2026-05-28,Paid Search,mobile,252,185,139,6,373.68,0.497,77
2026-05-28,Paid Social,mobile,255,185,166,8,569.05,0.431,130
2026-05-28,Email,mobile,111,85,68,8,793.97,0.506,229
2026-05-28,Direct,tablet,145,82,93,3,244.98,0.443,94
2026-05-28,Referral,mobile,66,49,32,2,151.22,0.465,220
2026-05-29,Organic Search,mobile,341,263,207,6,398.17,0.362,209
2026-05-29,Paid Search,desktop,234,162,110,12,859.35,0.363,149
2026-05-29,Paid Social,mobile,274,211,157,4,255.62,0.389,45
2026-05-29,Email,tablet,115,76,50,3,250.42,0.566,143
2026-05-29,Direct,mobile,176,125,118,6,539.25,0.535,240
2026-05-29,Referral,mobile,67,45,38,2,159.9,0.5,95
2026-05-30,Organic Search,mobile,520,398,239,9,627.56,0.613,136
2026-05-30,Paid Search,desktop,277,180,187,3,201.94,0.613,257
2026-05-30,Paid Social,desktop,264,149,150,5,359.55,0.339,144
2026-05-30,Email,mobile,118,66,57,2,193.31,0.306,158
2026-05-30,Direct,mobile,195,116,91,7,697.33,0.289,100
2026-05-30,Referral,mobile,78,53,38,3,228.68,0.323,246
2026-05-31,Organic Search,desktop,445,285,270,9,771.27,0.346,248
2026-05-31,Paid Search,desktop,324,230,187,12,1007.42,0.552,222
2026-05-31,Paid Social,desktop,318,215,137,4,231.53,0.368,105
2026-05-31,Email,mobile,118,80,57,6,444.76,0.454,156
2026-05-31,Direct,mobile,180,124,121,4,340.13,0.397,129
2026-05-31,Referral,tablet,80,48,41,2,164.45,0.349,129
2026-06-01,Organic Search,desktop,431,295,241,11,917.14,0.474,160
2026-06-01,Paid Search,mobile,260,188,143,7,592.21,0.407,133
2026-06-01,Paid Social,desktop,252,177,161,6,426.89,0.457,179
2026-06-01,Email,desktop,131,78,55,4,355.35,0.382,124
2026-06-01,Direct,desktop,135,94,90,8,788.95,0.486,95
2026-06-01,Referral,desktop,86,58,45,1,77.57,0.392,242
2026-06-02,Organic Search,mobile,463,328,214,12,871.23,0.351,243
2026-06-02,Paid Search,tablet,269,154,177,10,705.96,0.3,250
2026-06-02,Paid Social,desktop,244,187,113,1,60.2,0.298,129
2026-06-02,Email,desktop,111,82,66,6,472.41,0.538,166
2026-06-02,Direct,desktop,168,124,111,9,963.91,0.346,202
2026-06-02,Referral,tablet,66,38,44,1,67.62,0.424,205
2026-06-03,Organic Search,mobile,418,275,240,8,553.49,0.337,131
2026-06-03,Paid Search,mobile,292,177,179,11,675.59,0.514,134
2026-06-03,Paid Social,desktop,257,141,130,4,226.12,0.438,206
2026-06-03,Email,desktop,126,88,65,9,726.26,0.291,111
2026-06-03,Direct,tablet,154,117,99,4,314.06,0.465,58
2026-06-03,Referral,desktop,86,51,51,3,210.41,0.345,182
2026-06-04,Organic Search,mobile,420,251,251,6,463.36,0.529,80
2026-06-04,Paid Search,mobile,276,174,175,10,647.5,0.288,55
2026-06-04,Paid Social,desktop,267,196,125,6,397.53,0.319,237
2026-06-04,Email,desktop,117,88,63,5,501.27,0.321,207
2026-06-04,Direct,mobile,142,91,79,3,292.79,0.476,200
2026-06-04,Referral,tablet,75,48,41,0,0.0,0.338,127
2026-06-05,Organic Search,mobile,535,347,303,11,863.75,0.518,58
2026-06-05,Paid Search,tablet,251,181,169,9,589.23,0.48,224
2026-06-05,Paid Social,desktop,305,181,184,6,398.94,0.45,181
2026-06-05,Email,mobile,109,80,72,4,296.6,0.375,226
2026-06-05,Direct,desktop,149,93,83,3,324.17,0.481,46
2026-06-05,Referral,mobile,76,53,46,1,77.94,0.599,82
2026-06-06,Organic Search,mobile,476,296,251,5,390.73,0.511,68
2026-06-06,Paid Search,mobile,276,157,126,8,505.51,0.604,236
2026-06-06,Paid Social,mobile,333,253,196,8,526.37,0.451,128
2026-06-06,Email,mobile,142,89,76,6,432.91,0.376,94
2026-06-06,Direct,mobile,207,127,130,3,311.07,0.467,211
2026-06-06,Referral,mobile,87,49,54,1,81.15,0.417,235
2026-06-07,Organic Search,mobile,514,301,338,4,267.2,0.544,79
2026-06-07,Paid Search,mobile,292,179,165,14,1160.27,0.378,158
2026-06-07,Paid Social,desktop,282,180,159,3,190.81,0.316,177
2026-06-07,Email,mobile,146,94,66,9,826.46,0.535,101
2026-06-07,Direct,desktop,193,114,127,4,323.59,0.603,69
2026-06-07,Referral,mobile,99,54,49,1,70.83,0.534,163
2026-06-08,Organic Search,mobile,506,349,297,13,1142.9,0.33,190
2026-06-08,Paid Search,mobile,251,188,125,11,741.67,0.421,124
2026-06-08,Paid Social,mobile,302,214,189,9,620.85,0.416,249
2026-06-08,Email,mobile,116,70,67,5,410.15,0.462,45
2026-06-08,Direct,mobile,136,79,72,4,376.23,0.295,232
2026-06-08,Referral,desktop,87,63,51,1,68.56,0.462,55
2026-06-09,Organic Search,mobile,420,294,222,10,734.06,0.335,78
2026-06-09,Paid Search,tablet,274,155,123,10,784.87,0.341,201
2026-06-09,Paid Social,mobile,274,163,163,1,58.3,0.588,133
2026-06-09,Email,mobile,121,80,50,3,256.43,0.369,129
2026-06-09,Direct,desktop,163,100,110,3,262.76,0.409,192
2026-06-09,Referral,desktop,89,62,44,5,307.7,0.397,89
2026-06-10,Organic Search,mobile,448,304,237,7,653.7,0.594,61
2026-06-10,Paid Search,desktop,259,183,148,5,350.05,0.615,84
2026-06-10,Paid Social,mobile,299,217,177,6,328.49,0.487,212
2026-06-10,Email,desktop,108,62,67,1,95.66,0.452,115
2026-06-10,Direct,mobile,161,117,88,3,247.84,0.318,104
2026-06-10,Referral,mobile,86,54,46,0,0.0,0.292,120
2026-06-11,Organic Search,desktop,474,346,287,3,214.87,0.299,159
2026-06-11,Paid Search,desktop,297,197,180,11,929.71,0.617,122
2026-06-11,Paid Social,desktop,275,165,153,4,272.58,0.373,160
2026-06-11,Email,mobile,127,88,53,3,278.1,0.473,131
2026-06-11,Direct,desktop,154,112,86,4,409.92,0.562,74
2026-06-11,Referral,desktop,81,47,42,2,122.21,0.372,188
2026-06-12,Organic Search,mobile,453,332,306,6,414.66,0.609,191
2026-06-12,Paid Search,tablet,251,148,134,13,873.35,0.483,78
2026-06-12,Paid Social,mobile,290,207,139,6,353.17,0.558,235
2026-06-12,Email,desktop,131,94,74,5,445.24,0.326,132
2026-06-12,Direct,mobile,166,96,78,5,390.52,0.548,240
2026-06-12,Referral,mobile,88,68,50,4,264.86,0.574,215
2026-06-13,Organic Search,tablet,529,337,277,14,1264.44,0.578,200
2026-06-13,Paid Search,mobile,313,240,136,7,528.6,0.413,62
2026-06-13,Paid Social,mobile,381,224,228,3,164.99,0.484,212
2026-06-13,Email,mobile,155,106,97,6,454.85,0.326,173
2026-06-13,Direct,mobile,190,143,127,3,252.49,0.412,228
2026-06-13,Referral,desktop,97,63,43,1,74.31,0.467,233
2026-06-14,Organic Search,tablet,538,298,268,14,993.94,0.447,200
2026-06-14,Paid Search,mobile,317,176,174,5,381.41,0.544,52
2026-06-14,Paid Social,desktop,381,275,184,3,170.85,0.383,113
2026-06-14,Email,mobile,140,106,87,9,705.82,0.418,219
2026-06-14,Direct,desktop,172,109,94,4,364.35,0.37,160
2026-06-14,Referral,mobile,88,63,46,0,0.0,0.43,146
2026-06-15,Organic Search,tablet,541,344,276,10,701.59,0.607,219
2026-06-15,Paid Search,mobile,263,145,140,7,449.07,0.303,209
2026-06-15,Paid Social,tablet,273,153,165,2,116.3,0.45,115
2026-06-15,Email,mobile,117,74,69,0,0.0,0.363,125
2026-06-15,Direct,desktop,161,102,74,3,319.28,0.462,231
2026-06-15,Referral,mobile,89,50,44,0,0.0,0.524,179
2026-06-16,Organic Search,desktop,524,365,332,13,961.62,0.612,51
2026-06-16,Paid Search,tablet,280,165,127,8,677.77,0.564,144
2026-06-16,Paid Social,mobile,290,217,140,1,52.04,0.52,70
2026-06-16,Email,mobile,132,73,70,9,721.78,0.611,226
2026-06-16,Direct,mobile,168,119,106,10,1062.9,0.445,200
2026-06-16,Referral,mobile,81,59,34,1,80.81,0.415,235
2026-06-17,Organic Search,mobile,435,329,246,4,277.31,0.327,123
2026-06-17,Paid Search,mobile,254,143,124,16,1137.65,0.31,169
2026-06-17,Paid Social,mobile,324,240,214,12,630.73,0.564,229
2026-06-17,Email,desktop,114,83,53,4,355.71,0.51,119
2026-06-17,Direct,desktop,181,127,107,3,310.26,0.514,51
2026-06-17,Referral,mobile,93,58,41,0,0.0,0.371,221
2026-06-18,Organic Search,desktop,452,317,253,6,434.25,0.484,144
2026-06-18,Paid Search,desktop,271,209,135,9,713.33,0.528,201
2026-06-18,Paid Social,mobile,329,242,170,5,312.38,0.441,138
2026-06-18,Email,mobile,131,89,76,6,597.75,0.577,119
2026-06-18,Direct,mobile,191,116,110,6,482.0,0.53,135
2026-06-18,Referral,desktop,85,60,46,1,62.17,0.428,247
2026-06-19,Organic Search,desktop,445,249,269,8,610.72,0.318,119
2026-06-19,Paid Search,desktop,285,220,154,10,639.1,0.358,132
2026-06-19,Paid Social,desktop,343,242,195,5,324.6,0.322,79
2026-06-19,Email,mobile,127,89,54,8,805.82,0.446,151
2026-06-19,Direct,mobile,171,110,76,10,1013.53,0.615,205
2026-06-19,Referral,mobile,83,58,44,1,64.89,0.445,76
2026-06-20,Organic Search,mobile,630,389,346,18,1413.03,0.4,51
2026-06-20,Paid Search,desktop,332,214,160,18,1274.34,0.326,68
2026-06-20,Paid Social,mobile,320,248,217,3,218.17,0.391,116
2026-06-20,Email,mobile,145,107,98,8,663.0,0.302,215
2026-06-20,Direct,mobile,207,119,103,7,717.08,0.607,108
2026-06-20,Referral,desktop,96,61,55,1,73.72,0.562,96
2026-06-21,Organic Search,tablet,539,392,342,10,908.7,0.413,137
2026-06-21,Paid Search,mobile,347,247,222,12,876.45,0.57,240
2026-06-21,Paid Social,desktop,336,243,221,6,316.87,0.571,54
2026-06-21,Email,mobile,163,125,110,4,342.98,0.315,232
2026-06-21,Direct,desktop,197,111,103,7,559.83,0.334,129
2026-06-21,Referral,mobile,93,65,41,1,64.56,0.474,47
2026-06-22,Organic Search,desktop,416,317,211,7,571.16,0.366,167
2026-06-22,Paid Search,mobile,272,205,138,6,479.14,0.376,74
2026-06-22,Paid Social,desktop,339,227,188,2,129.37,0.492,55
2026-06-22,Email,desktop,122,85,77,5,442.05,0.386,56
2026-06-22,Direct,mobile,189,112,110,5,519.48,0.517,49
2026-06-22,Referral,desktop,84,52,51,1,82.39,0.501,175
2026-06-23,Organic Search,mobile,480,313,280,12,881.62,0.519,220
2026-06-23,Paid Search,desktop,300,226,132,17,1286.15,0.354,259
2026-06-23,Paid Social,mobile,366,215,197,5,358.31,0.443,155
2026-06-23,Email,mobile,127,76,53,8,701.23,0.352,204
2026-06-23,Direct,mobile,197,147,122,7,689.09,0.459,144
2026-06-23,Referral,tablet,70,46,31,2,133.83,0.401,98
2026-06-24,Organic Search,mobile,452,306,237,10,929.41,0.299,52
2026-06-24,Paid Search,desktop,327,225,203,9,706.99,0.564,151
2026-06-24,Paid Social,mobile,280,183,173,3,203.87,0.456,83
2026-06-24,Email,desktop,124,88,61,4,349.42,0.459,98
2026-06-24,Direct,mobile,189,114,118,6,490.38,0.35,83
2026-06-24,Referral,mobile,92,69,39,0,0.0,0.36,88
2026-06-25,Organic Search,mobile,532,320,316,4,274.2,0.404,254
2026-06-25,Paid Search,desktop,299,186,181,10,863.76,0.497,205
2026-06-25,Paid Social,desktop,322,214,215,5,360.33,0.581,171
2026-06-25,Email,desktop,132,74,59,4,366.84,0.496,180
2026-06-25,Direct,desktop,195,135,110,6,478.1,0.481,138
2026-06-25,Referral,mobile,94,55,62,1,66.02,0.327,242
2026-06-26,Organic Search,mobile,500,333,221,11,754.18,0.557,101
2026-06-26,Paid Search,desktop,305,235,167,10,828.07,0.36,197
2026-06-26,Paid Social,mobile,391,300,209,7,404.05,0.509,195
2026-06-26,Email,mobile,129,98,58,3,227.09,0.287,123
2026-06-26,Direct,desktop,180,126,107,1,97.27,0.502,164
2026-06-26,Referral,mobile,90,51,52,2,137.48,0.524,56
2026-06-27,Organic Search,mobile,566,400,255,12,816.41,0.356,222
2026-06-27,Paid Search,mobile,387,241,215,10,794.55,0.313,241
2026-06-27,Paid Social,mobile,448,296,209,8,507.19,0.46,86
2026-06-27,Email,mobile,160,94,106,7,701.77,0.405,247
2026-06-27,Direct,desktop,215,129,93,1,79.61,0.482,200
2026-06-27,Referral,mobile,106,81,65,3,192.23,0.403,249
2026-06-28,Organic Search,mobile,556,429,266,12,803.58,0.474,218
2026-06-28,Paid Search,mobile,364,260,166,9,746.64,0.449,137
2026-06-28,Paid Social,mobile,343,224,219,4,264.91,0.571,221
2026-06-28,Email,mobile,146,111,76,7,554.13,0.564,61
2026-06-28,Direct,desktop,239,186,157,6,648.83,0.595,159
2026-06-28,Referral,desktop,120,82,72,2,144.99,0.289,250
2026-06-29,Organic Search,mobile,525,289,337,8,563.65,0.432,84
2026-06-29,Paid Search,desktop,324,219,168,10,650.6,0.355,58
2026-06-29,Paid Social,mobile,360,221,179,7,501.06,0.549,176
2026-06-29,Email,desktop,142,106,89,5,395.9,0.309,226
2026-06-29,Direct,mobile,218,169,118,6,617.88,0.362,98
2026-06-29,Referral,desktop,86,53,44,1,60.51,0.481,50
2026-06-30,Organic Search,mobile,384,269,212,8,670.92,0.553,215
2026-06-30,Paid Search,mobile,301,223,136,16,1108.6,0.287,174
2026-06-30,Paid Social,mobile,278,157,134,1,67.58,0.379,142
2026-06-30,Email,mobile,139,97,83,4,373.14,0.525,162
2026-06-30,Direct,desktop,208,120,122,8,664.93,0.456,187
2026-06-30,Referral,desktop,90,62,42,1,80.46,0.361,70
